adm4,local_datetime,subdistrict_name,t,hu,ws,wd,tcc,visibility,weather_desc_en,rain_level,sea_level,tide_height,flood
31.73.04.1006,2024-02-05 12:00:00,jembatan besi,30.47,50.96,2.55,N,13.73,2.19,Cloudy,0.0,1.56,1.8,0.0
31.73.04.1007,2024-02-05 12:00:00,angke,30.47,50.96,2.55,N,13.73,2.19,Cloudy,0.0,1.56,1.8,0.0
31.73.04.1008,2024-02-05 12:00:00,jembatan lima,30.47,50.96,2.55,N,13.73,2.19,Cloudy,0.0,1.56,1.8,0.0
31.73.04.1009,2024-02-05 12:00:00,pekojan,30.47,50.96,2.55,N,13.73,2.19,Cloudy,0.0,1.56,1.8,0.0
31.73.04.1010,2024-02-05 12:00:00,roa malaka,30.47,50.96,2.55,N,13.73,2.19,Cloudy,0.0,1.56,1.8,0.0
31.73.04.1011,2024-02-05 12:00:00,duri selatan,30.47,50.96,2.55,N,13.73,2.19,Cloudy,0.0,1.56,1.8,0.0
31.73.05.1001,2024-02-05 13:00:00,kebon jeruk,32.98,73.84,11.57,NW,38.99,5.92,Heavy Rain,3.0,1.52,1.02,1.0
31.73.05.1002,2024-02-05 13:00:00,sukabumi utara,32.98,73.84,11.57,NW,38.99,5.92,Heavy Rain,3.0,1.52,1.02,1.0
31.73.05.1003,2024-02-05 13:00:00,sukabumi selatan,32.98,73.84,11.57,NW,38.99,5.92,Heavy Rain,3.0,1.52,1.02,1.0
31.73.05.1004,2024-02-05 13:00:00,kelapa dua,32.98,73.84,11.57,NW,38.99,5.92,Heavy Rain,3.0,1.52,1.02,1.0
31.73.05.1005,2024-02-05 13:00:00,duri kepa,32.98,73.84,11.57,NW,38.99,5.92,Heavy Rain,3.0,1.52,1.02,1.0
31.73.05.1006,2024-02-05 13:00:00,kedoya utara,32.98,73.84,11.57,NW,38.99,5.92,Heavy Rain,3.0,1.52,1.02,1.0
31.73.05.1007,2024-02-05 13:00:00,kedoya selatan,32.98,73.84,11.57,NW,38.99,5.92,Heavy Rain,3.0,1.52,1.02,1.0
31.73.05.1001,2024-02-05 14:00:00,kebon jeruk,97.70316020547035,357.52664232507624,7.252639351601695,NE,171.46926966078072,12.561660549897395,Light Rain,4.031609135778121,1.675164269645097,1.1823153588864617,0.0
31.73.05.1002,2024-02-05 14:00:00,sukabumi utara,26.43,84.39,2.13,NE,60.38,5.92,Light Rain,1.0,0.69,0.35,0.0
31.73.05.1003,2024-02-05 14:00:00,sukabumi selatan,26.43,84.39,2.13,NE,60.38,5.92,Light Rain,1.0,0.69,0.35,0.0
31.73.05.1004,2024-02-05 14:00:00,kelapa dua,26.43,84.39,2.13,NE,60.38,5.92,Light Rain,1.0,0.69,0.35,0.0
31.73.05.1005,2024-02-05 14:00:00,duri kepa,26.43,84.39,2.13,NE,60.38,5.92,Light Rain,1.0,0.69,0.35,0.0
31.73.05.1006,2024-02-05 14:00:00,kedoya utara,26.43,84.39,2.13,NE,60.38,5.92,Light Rain,1.0,0.69,0.35,0.0
31.73.05.1007,2024-02-05 14:00:00,kedoya selatan,26.43,84.39,2.13,NE,60.38,5.92,Light Rain,1.0,0.69,0.35,0.0
31.73.08.1001,2024-02-05 16:00:00,kembangan utara,24.6,84.63,6.88,NE,70.02,4.76,Clear,0.0,1.69,0.65,0.0
31.73.08.1002,2024-02-05 16:00:00,meruya utara,24.6,84.63,6.88,NE,70.02,4.76,Clear,0.0,1.69,0.65,0.0
31.73.08.1003,2024-02-05 16:00:00,meruya selatan,24.6,84.63,6.88,NE,70.02,4.76,Clear,0.0,1.69,0.65,0.0
31.73.08.1004,2024-02-05 16:00:00,srengseng,24.6,84.63,6.88,NE,70.02,4.76,Clear,0.0,1.69,0.65,0.0
31.73.08.1005,2024-02-05 16:00:00,joglo,24.6,84.63,6.88,NE,70.02,4.76,Clear,0.0,1.69,0.65,0.0
31.73.08.1006,2024-02-05 16:00:00,kembangan selatan,24.6,84.63,6.88,NE,70.02,4.76,Clear,0.0,1.69,0.65,0.0
31.73.01.1001,2024-02-05 17:00:00,cengkareng barat,33.34,56.72,14.07,N,49.19,8.68,Cloudy,0.0,0.24,1.34,0.0
31.73.01.1002,2024-02-05 17:00:00,duri kosambi,33.34,56.72,14.07,N,49.19,8.68,Cloudy,0.0,0.24,1.34,0.0
31.73.01.1003,2024-02-05 17:00:00,rawa buaya,33.34,56.72,14.07,N,49.19,8.68,Cloudy,0.0,0.24,1.34,0.0
31.73.01.1004,2024-02-05 17:00:00,kedaung kali angke,33.34,56.72,14.07,N,49.19,8.68,Cloudy,0.0,0.24,1.34,0.0
31.73.01.1005,2024-02-05 17:00:00,kapuk,33.34,56.72,14.07,N,49.19,8.68,Cloudy,0.0,0.24,1.34,0.0
31.73.01.1006,2024-02-05 17:00:00,cengkareng timur,33.34,56.72,14.07,N,49.19,8.68,Cloudy,0.0,0.24,1.34,0.0
31.73.04.1001,2024-02-05 18:00:00,tambora,27.52,64.97,8.06,NE,95.78,8.71,Light Rain,1.0,1.77,2.01,0.0
31.73.04.1002,2024-02-05 18:00:00,kali anyar,27.52,64.97,8.06,NE,95.78,8.71,Light Rain,1.0,1.77,2.01,0.0
31.73.04.1003,2024-02-05 18:00:00,duri utara,27.52,64.97,8.06,NE,95.78,8.71,Light Rain,1.0,1.77,2.01,0.0
31.73.04.1004,2024-02-05 18:00:00,tanah sereal,27.52,64.97,8.06,NE,95.78,8.71,Light Rain,1.0,1.77,2.01,0.0
31.73.04.1005,2024-02-05 18:00:00,krendang,27.52,64.97,8.06,NE,95.78,8.71,Light Rain,1.0,1.77,2.01,0.0
31.73.04.1006,2024-02-05 18:00:00,jembatan besi,27.52,64.97,8.06,NE,95.78,8.71,Light Rain,1.0,1.77,2.01,0.0
31.73.04.1007,2024-02-05 18:00:00,angke,27.52,64.97,8.06,NE,95.78,8.71,Light Rain,1.0,1.77,2.01,0.0
31.73.04.1008,2024-02-05 18:00:00,jembatan lima,27.52,64.97,8.06,NE,95.78,8.71,Light Rain,1.0,1.77,2.01,0.0
31.73.04.1009,2024-02-05 18:00:00,pekojan,27.52,64.97,8.06,NE,95.78,8.71,Light Rain,1.0,1.77,2.01,0.0
31.73.04.1010,2024-02-05 18:00:00,roa malaka,27.52,64.97,8.06,NE,95.78,8.71,Light Rain,1.0,1.77,2.01,0.0
31.73.04.1011,2024-02-05 18:00:00,duri selatan,27.52,64.97,8.06,NE,95.78,8.71,Light Rain,1.0,1.77,2.01,0.0
31.73.01.1001,2024-02-05 19:00:00,cengkareng barat,25.01,67.94,3.03,SE,74.73,1.89,Clear,0.0,0.59,0.87,0.0
31.73.01.1002,2024-02-05 19:00:00,duri kosambi,25.01,67.94,3.03,SE,74.73,1.89,Clear,0.0,0.59,0.87,0.0
31.73.01.1003,2024-02-05 19:00:00,rawa buaya,25.01,67.94,3.03,SE,74.73,1.89,Clear,0.0,0.59,0.87,0.0
31.73.01.1004,2024-02-05 19:00:00,kedaung kali angke,25.01,67.94,3.03,SE,74.73,1.89,Clear,0.0,0.59,0.87,0.0
31.73.01.1005,2024-02-05 19:00:00,kapuk,54.79923981911058,225.10938942259486,13.781820913251963,SE,283.2570443492439,7.610269832188388,Clear,0.0,1.6436570749739459,2.165774919259255,0.0
31.73.01.1006,2024-02-05 19:00:00,cengkareng timur,25.01,67.94,3.03,SE,74.73,1.89,Clear,0.0,0.59,0.87,0.0
31.73.08.1001,2024-02-05 20:00:00,kembangan utara,28.86,90.22,5.02,NW,93.71,1.82,Rain,2.0,1.23,0.14,1.0
31.73.08.1002,2024-02-05 20:00:00,meruya utara,28.86,90.22,5.02,NW,93.71,1.82,Rain,2.0,1.23,0.14,1.0
31.73.08.1003,2024-02-05 20:00:00,meruya selatan,28.86,90.22,5.02,NW,93.71,1.82,Rain,2.0,1.23,0.14,1.0
31.73.08.1004,2024-02-05 20:00:00,srengseng,28.86,90.22,5.02,NW,93.71,1.82,Rain,2.0,1.23,0.14,1.0
31.73.08.1005,2024-02-05 20:00:00,joglo,28.86,90.22,5.02,NW,93.71,1.82,Rain,2.0,1.23,0.14,1.0
31.73.08.1006,2024-02-05 20:00:00,kembangan selatan,28.86,90.22,5.02,NW,93.71,1.82,Rain,2.0,1.23,0.14,1.0
31.73.04.1001,2024-02-05 21:00:00,tambora,26.57,63.94,4.42,N,57.48,3.36,Light Rain,1.0,1.88,1.6,0.0
31.73.04.1002,2024-02-05 21:00:00,kali anyar,26.57,63.94,4.42,N,57.48,3.36,Light Rain,1.0,1.88,1.6,0.0
31.73.04.1003,2024-02-05 21:00:00,duri utara,26.57,63.94,4.42,N,57.48,3.36,Light Rain,1.0,1.88,1.6,0.0
31.73.04.1004,2024-02-05 21:00:00,tanah sereal,26.57,63.94,4.42,N,57.48,3.36,Light Rain,1.0,1.88,1.6,0.0
31.73.04.1005,2024-02-05 21:00:00,krendang,26.57,63.94,4.42,N,57.48,3.36,Light Rain,1.0,1.88,1.6,0.0
31.73.04.1006,2024-02-05 21:00:00,jembatan besi,26.57,63.94,4.42,N,57.48,3.36,Light Rain,1.0,1.88,1.6,0.0
31.73.04.1007,2024-02-05 21:00:00,angke,26.57,63.94,4.42,N,57.48,3.36,Light Rain,1.0,1.88,1.6,0.0
31.73.04.1008,2024-02-05 21:00:00,jembatan lima,26.57,63.94,4.42,N,57.48,3.36,Light Rain,1.0,1.88,1.6,0.0
31.73.04.1009,2024-02-05 21:00:00,pekojan,115.18649790138277,223.04375432935868,18.472712213208325,N,183.1990947005453,13.799413265773234,Light Rain,4.053843069029036,6.9263874135469665,7.259550243959021,0.0
31.73.04.1010,2024-02-05 21:00:00,roa malaka,26.57,63.94,4.42,N,57.48,3.36,Light Rain,1.0,1.88,1.6,0.0
31.73.04.1011,2024-02-05 21:00:00,duri selatan,26.57,63.94,4.42,N,57.48,3.36,Light Rain,1.0,1.88,1.6,0.0
31.73.05.1001,2024-02-05 23:00:00,kebon jeruk,27.07,97.87,22.78,NE,14.75,2.16,Heavy Rain,3.0,0.89,2.89,1.0
31.73.05.1002,2024-02-05 23:00:00,sukabumi utara,119.75308537554703,408.3257267224863,99.92451024467,NE,57.646075693918604,9.509058345703936,Heavy Rain,14.18112129096274,4.194798306942723,8.62279086310119,4.915918482065763
31.73.05.1003,2024-02-05 23:00:00,sukabumi selatan,27.07,97.87,22.78,NE,14.75,2.16,Heavy Rain,3.0,0.89,2.89,1.0
31.73.05.1004,2024-02-05 23:00:00,kelapa dua,27.07,97.87,22.78,NE,14.75,2.16,Heavy Rain,3.0,0.89,2.89,1.0
31.73.05.1005,2024-02-05 23:00:00,duri kepa,27.07,97.87,22.78,NE,14.75,2.16,Heavy Rain,3.0,0.89,2.89,1.0
31.73.05.1006,2024-02-05 23:00:00,kedoya utara,27.07,97.87,22.78,NE,14.75,2.16,Heavy Rain,3.0,0.89,2.89,1.0
31.73.05.1007,2024-02-05 23:00:00,kedoya selatan,27.07,97.87,22.78,NE,14.75,2.16,Heavy Rain,3.0,0.89,2.89,1.0
31.73.01.1001,2024-02-06 00:00:00,cengkareng barat,32.03,50.44,29.03,N,75.35,7.48,Cloudy,0.0,1.41,1.81,0.0
31.73.01.1002,2024-02-06 00:00:00,duri kosambi,32.03,50.44,29.03,N,75.35,7.48,Cloudy,0.0,1.41,1.81,0.0
31.73.01.1003,2024-02-06 00:00:00,rawa buaya,32.03,50.44,29.03,N,75.35,7.48,Cloudy,0.0,1.41,1.81,0.0
31.73.01.1004,2024-02-06 00:00:00,kedaung kali angke,32.03,50.44,29.03,N,75.35,7.48,Cloudy,0.0,1.41,1.81,0.0
31.73.01.1005,2024-02-06 00:00:00,kapuk,32.03,50.44,29.03,N,75.35,7.48,Cloudy,0.0,1.41,1.81,0.0
31.73.01.1006,2024-02-06 00:00:00,cengkareng timur,32.03,50.44,29.03,N,75.35,7.48,Cloudy,0.0,1.41,1.81,0.0
31.73.08.1001,2024-02-06 03:00:00,kembangan utara,30.1,91.42,23.95,N,57.92,4.2,Heavy Rain,3.0,1.99,2.79,0.0
31.73.08.1002,2024-02-06 03:00:00,meruya utara,30.1,91.42,23.95,N,57.92,4.2,Heavy Rain,3.0,1.99,2.79,0.0
31.73.08.1003,2024-02-06 03:00:00,meruya selatan,30.1,91.42,23.95,N,57.92,4.2,Heavy Rain,3.0,1.99,2.79,0.0
31.73.08.1004,2024-02-06 03:00:00,srengseng,30.1,91.42,23.95,N,57.92,4.2,Heavy Rain,3.0,1.99,2.79,0.0
31.73.08.1005,2024-02-06 03:00:00,joglo,30.1,91.42,23.95,N,57.92,4.2,Heavy Rain,3.0,1.99,2.79,0.0
31.73.08.1006,2024-02-06 03:00:00,kembangan selatan,30.1,91.42,23.95,N,57.92,4.2,Heavy Rain,3.0,1.99,2.79,0.0
31.73.01.1001,2024-02-06 05:00:00,cengkareng barat,26.73,50.72,8.98,NW,64.05,3.1,Rain,2.0,1.32,1.04,1.0
31.73.01.1002,2024-02-06 05:00:00,duri kosambi,26.73,50.72,8.98,NW,64.05,3.1,Rain,2.0,1.32,1.04,1.0
31.73.01.1003,2024-02-06 05:00:00,rawa buaya,26.73,50.72,8.98,NW,64.05,3.1,Rain,2.0,1.32,1.04,1.0
31.73.01.1004,2024-02-06 05:00:00,kedaung kali angke,26.73,50.72,8.98,NW,64.05,3.1,Rain,2.0,1.32,1.04,1.0
31.73.01.1005,2024-02-06 05:00:00,kapuk,75.67793558900689,122.03502555761646,43.02215643391478,NW,242.43397992339942,14.48286873987971,Rain,5.839596409903835,5.926147921366442,5.0180488802276,3.1855514803603646
31.73.01.1006,2024-02-06 05:00:00,cengkareng timur,26.73,50.72,8.98,NW,64.05,3.1,Rain,2.0,1.32,1.04,1.0
31.73.01.1001,2024-02-06 07:00:00,cengkareng barat,116.90127640861817,430.6589589765639,13.933968931042061,W,150.25188433858725,8.527065720575997,Clear,0.0,0.8359185899334419,3.948023149489965,0.0
31.73.01.1002,2024-02-06 07:00:00,duri kosambi,25.22,91.71,3.89,W,44.18,3.12,Clear,0.0,0.19,0.86,0.0
31.73.01.1003,2024-02-06 07:00:00,rawa buaya,25.22,91.71,3.89,W,44.18,3.12,Clear,0.0,0.19,0.86,0.0
31.73.01.1004,2024-02-06 07:00:00,kedaung kali angke,25.22,91.71,3.89,W,44.18,3.12,Clear,0.0,0.19,0.86,0.0
31.73.01.1005,2024-02-06 07:00:00,kapuk,25.22,91.71,3.89,W,44.18,3.12,Clear,0.0,0.19,0.86,0.0
31.73.01.1006,2024-02-06 07:00:00,cengkareng timur,25.22,91.71,3.89,W,44.18,3.12,Clear,0.0,0.19,0.86,0.0
31.73.08.1001,2024-02-06 08:00:00,kembangan utara,25.81,87.02,7.69,SE,65.55,7.42,Heavy Rain,3.0,0.16,1.56,1.0
31.73.08.1002,2024-02-06 08:00:00,meruya utara,25.81,87.02,7.69,SE,65.55,7.42,Heavy Rain,3.0,0.16,1.56,1.0
31.73.08.1003,2024-02-06 08:00:00,meruya selatan,25.81,87.02,7.69,SE,65.55,7.42,Heavy Rain,3.0,0.16,1.56,1.0
31.73.08.1004,2024-02-06 08:00:00,srengseng,25.81,87.02,7.69,SE,65.55,7.42,Heavy Rain,3.0,0.16,1.56,1.0
31.73.08.1005,2024-02-06 08:00:00,joglo,25.81,87.02,7.69,SE,65.55,7.42,Heavy Rain,3.0,0.16,1.56,1.0
31.73.08.1006,2024-02-06 08:00:00,kembangan selatan,25.81,87.02,7.69,SE,65.55,7.42,Heavy Rain,3.0,0.16,1.56,1.0
31.73.08.1001,2024-02-06 09:00:00,kembangan utara,30.81,57.14,10.66,NE,97.28,8.86,Clear,0.0,1.15,2.26,0.0
31.73.08.1002,2024-02-06 09:00:00,meruya utara,30.81,57.14,10.66,NE,97.28,8.86,Clear,0.0,1.15,2.26,0.0
31.73.08.1003,2024-02-06 09:00:00,meruya selatan,30.81,57.14,10.66,NE,97.28,8.86,Clear,0.0,1.15,2.26,0.0
31.73.08.1004,2024-02-06 09:00:00,srengseng,81.00184493660717,264.1060208152502,49.05649415939501,NE,266.96907859642147,31.232562693027603,Clear,0.0,4.643067486777824,8.99831953407462,0.0
31.73.08.1005,2024-02-06 09:00:00,joglo,30.81,57.14,10.66,NE,97.28,8.86,Clear,0.0,1.15,2.26,0.0
31.73.08.1006,2024-02-06 09:00:00,kembangan selatan,30.81,57.14,10.66,NE,97.28,8.86,Clear,0.0,1.15,2.26,0.0
31.73.04.1001,2024-02-06 12:00:00,tambora,31.09,82.93,6.32,SE,78.6,6.34,Clear,0.0,1.7,2.2,0.0
31.73.04.1002,2024-02-06 12:00:00,kali anyar,150.8044515104989,413.2806427663695,19.7404232938598,SE,265.82769817741587,15.444246238497865,Clear,0.0,5.551351394949489,9.699899958679103,0.0
31.73.04.1003,2024-02-06 12:00:00,duri utara,31.09,82.93,6.32,SE,78.6,6.34,Clear,0.0,1.7,2.2,0.0
31.73.04.1004,2024-02-06 12:00:00,tanah sereal,77.53310277919849,408.36671027800315,31.147246155242833,SE,361.44289902964925,28.720608590289775,Clear,0.0,7.7455389495761935,10.262964517033309,0.0
31.73.04.1005,2024-02-06 12:00:00,krendang,31.09,82.93,6.32,SE,78.6,6.34,Clear,0.0,1.7,2.2,0.0
31.73.04.1006,2024-02-06 12:00:00,jembatan besi,31.09,82.93,6.32,SE,78.6,6.34,Clear,0.0,1.7,2.2,0.0
31.73.04.1007,2024-02-06 12:00:00,angke,31.09,82.93,6.32,SE,78.6,6.34,Clear,0.0,1.7,2.2,0.0
31.73.04.1008,2024-02-06 12:00:00,jembatan lima,31.09,82.93,6.32,SE,78.6,6.34,Clear,0.0,1.7,2.2,0.0
31.73.04.1009,2024-02-06 12:00:00,pekojan,31.09,82.93,6.32,SE,78.6,6.34,Clear,0.0,1.7,2.2,0.0
31.73.04.1010,2024-02-06 12:00:00,roa malaka,31.09,82.93,6.32,SE,78.6,6.34,Clear,0.0,1.7,2.2,0.0
31.73.04.1011,2024-02-06 12:00:00,duri selatan,31.09,82.93,6.32,SE,78.6,6.34,Clear,0.0,1.7,2.2,0.0
31.73.04.1001,2024-02-06 16:00:00,tambora,33.63,54.43,25.94,E,66.1,7.3,Clear,0.0,0.95,1.34,0.0
31.73.04.1002,2024-02-06 16:00:00,kali anyar,33.63,54.43,25.94,E,66.1,7.3,Clear,0.0,0.95,1.34,0.0
31.73.04.1003,2024-02-06 16:00:00,duri utara,33.63,54.43,25.94,E,66.1,7.3,Clear,0.0,0.95,1.34,0.0
31.73.04.1004,2024-02-06 16:00:00,tanah sereal,33.63,54.43,25.94,E,66.1,7.3,Clear,0.0,0.95,1.34,0.0
31.73.04.1005,2024-02-06 16:00:00,krendang,70.16752422682517,212.94415409724186,109.27997714996415,E,265.2515692000408,23.16106583405381,Clear,0.0,2.916049254607501,4.843798164947615,0.0
31.73.04.1006,2024-02-06 16:00:00,jembatan besi,33.63,54.43,25.94,E,66.1,7.3,Clear,0.0,0.95,1.34,0.0
31.73.04.1007,2024-02-06 16:00:00,angke,33.63,54.43,25.94,E,66.1,7.3,Clear,0.0,0.95,1.34,0.0
31.73.04.1008,2024-02-06 16:00:00,jembatan lima,33.63,54.43,25.94,E,66.1,7.3,Clear,0.0,0.95,1.34,0.0
31.73.04.1009,2024-02-06 16:00:00,pekojan,116.29288954406904,212.07909310225045,99.48368080518102,E,238.29670482408955,29.384206875463896,Clear,0.0,3.54399623337538,3.254154623191126,0.0
31.73.04.1010,2024-02-06 16:00:00,roa malaka,33.63,54.43,25.94,E,66.1,7.3,Clear,0.0,0.95,1.34,0.0
31.73.04.1011,2024-02-06 16:00:00,duri selatan,83.29332691487076,128.29372212364868,60.68144635899678,E,312.8563195343688,27.69811225220848,Clear,0.0,2.10362930227746,4.8354493024186525,0.0
31.73.05.1001,2024-02-06 17:00:00,kebon jeruk,28.84,74.38,4.65,NE,64.22,7.83,Thunderstorm,4.0,0.24,2.68,1.0
31.73.05.1002,2024-02-06 17:00:00,sukabumi utara,28.84,74.38,4.65,NE,64.22,7.83,Thunderstorm,4.0,0.24,2.68,1.0
31.73.05.1003,2024-02-06 17:00:00,sukabumi selatan,28.84,74.38,4.65,NE,64.22,7.83,Thunderstorm,4.0,0.24,2.68,1.0
31.73.05.1004,2024-02-06 17:00:00,kelapa dua,28.84,74.38,4.65,NE,64.22,7.83,Thunderstorm,4.0,0.24,2.68,1.0
31.73.05.1005,2024-02-06 17:00:00,duri kepa,110.74146826059848,257.24221027050095,12.208551570807192,NE,237.97646844133604,30.614315335413934,Thunderstorm,9.484919940976596,0.8869060837942571,6.145899654076156,3.641230406919475
31.73.05.1006,2024-02-06 17:00:00,kedoya utara,28.84,74.38,4.65,NE,64.22,7.83,Thunderstorm,4.0,0.24,2.68,1.0
31.73.05.1007,2024-02-06 17:00:00,kedoya selatan,28.84,74.38,4.65,NE,64.22,7.83,Thunderstorm,4.0,0.24,2.68,1.0
31.73.05.1001,2024-02-06 18:00:00,kebon jeruk,32.06,53.88,2.48,W,54.08,1.95,Cloudy,0.0,1.91,2.55,0.0
31.73.05.1002,2024-02-06 18:00:00,sukabumi utara,32.06,53.88,2.48,W,54.08,1.95,Cloudy,0.0,1.91,2.55,0.0
31.73.05.1003,2024-02-06 18:00:00,sukabumi selatan,32.06,53.88,2.48,W,54.08,1.95,Cloudy,0.0,1.91,2.55,0.0
31.73.05.1004,2024-02-06 18:00:00,kelapa dua,32.06,53.88,2.48,W,54.08,1.95,Cloudy,0.0,1.91,2.55,0.0
31.73.05.1005,2024-02-06 18:00:00,duri kepa,32.06,53.88,2.48,W,54.08,1.95,Cloudy,0.0,1.91,2.55,0.0
31.73.05.1006,2024-02-06 18:00:00,kedoya utara,32.06,53.88,2.48,W,54.08,1.95,Cloudy,0.0,1.91,2.55,0.0
31.73.05.1007,2024-02-06 18:00:00,kedoya selatan,32.06,53.88,2.48,W,54.08,1.95,Cloudy,0.0,1.91,2.55,0.0
31.73.05.1001,2024-02-06 19:00:00,kebon jeruk,29.5,70.38,14.54,N,57.58,5.56,Clear,0.0,0.52,1.62,0.0
31.73.05.1002,2024-02-06 19:00:00,sukabumi utara,29.5,70.38,14.54,N,57.58,5.56,Clear,0.0,0.52,1.62,0.0
31.73.05.1003,2024-02-06 19:00:00,sukabumi selatan,29.5,70.38,14.54,N,57.58,5.56,Clear,0.0,0.52,1.62,0.0
31.73.05.1004,2024-02-06 19:00:00,kelapa dua,29.5,70.38,14.54,N,57.58,5.56,Clear,0.0,0.52,1.62,0.0
31.73.05.1005,2024-02-06 19:00:00,duri kepa,29.5,70.38,14.54,N,57.58,5.56,Clear,0.0,0.52,1.62,0.0
31.73.05.1006,2024-02-06 19:00:00,kedoya utara,29.5,70.38,14.54,N,57.58,5.56,Clear,0.0,0.52,1.62,0.0
31.73.05.1007,2024-02-06 19:00:00,kedoya selatan,29.5,70.38,14.54,N,57.58,5.56,Clear,0.0,0.52,1.62,0.0
31.73.05.1001,2024-02-06 20:00:00,kebon jeruk,24.43,70.36,9.07,SW,40.1,8.33,Rain,2.0,1.85,2.11,0.0
31.73.05.1002,2024-02-06 20:00:00,sukabumi utara,24.43,70.36,9.07,SW,40.1,8.33,Rain,2.0,1.85,2.11,0.0
31.73.05.1003,2024-02-06 20:00:00,sukabumi selatan,24.43,70.36,9.07,SW,40.1,8.33,Rain,2.0,1.85,2.11,0.0
31.73.05.1004,2024-02-06 20:00:00,kelapa dua,24.43,70.36,9.07,SW,40.1,8.33,Rain,2.0,1.85,2.11,0.0
31.73.05.1005,2024-02-06 20:00:00,duri kepa,24.43,70.36,9.07,SW,40.1,8.33,Rain,2.0,1.85,2.11,0.0
31.73.05.1006,2024-02-06 20:00:00,kedoya utara,24.43,70.36,9.07,SW,40.1,8.33,Rain,2.0,1.85,2.11,0.0
31.73.05.1007,2024-02-06 20:00:00,kedoya selatan,24.43,70.36,9.07,SW,40.1,8.33,Rain,2.0,1.85,2.11,0.0
31.73.01.1001,2024-02-06 21:00:00,cengkareng barat,30.33,53.3,16.9,NE,56.74,9.43,Heavy Rain,3.0,0.91,2.66,1.0
31.73.01.1002,2024-02-06 21:00:00,duri kosambi,30.33,53.3,16.9,NE,56.74,9.43,Heavy Rain,3.0,0.91,2.66,1.0
31.73.01.1003,2024-02-06 21:00:00,rawa buaya,30.33,53.3,16.9,NE,56.74,9.43,Heavy Rain,3.0,0.91,2.66,1.0
31.73.01.1004,2024-02-06 21:00:00,kedaung kali angke,30.33,53.3,16.9,NE,56.74,9.43,Heavy Rain,3.0,0.91,2.66,1.0
31.73.01.1005,2024-02-06 21:00:00,kapuk,30.33,53.3,16.9,NE,56.74,9.43,Heavy Rain,3.0,0.91,2.66,1.0
31.73.01.1006,2024-02-06 21:00:00,cengkareng timur,30.33,53.3,16.9,NE,56.74,9.43,Heavy Rain,3.0,0.91,2.66,1.0
31.73.05.1001,2024-02-06 22:00:00,kebon jeruk,33.51,67.44,24.11,S,27.78,5.62,Clear,0.0,1.97,1.54,0.0
31.73.05.1002,2024-02-06 22:00:00,sukabumi utara,33.51,67.44,24.11,S,27.78,5.62,Clear,0.0,1.97,1.54,0.0
31.73.05.1003,2024-02-06 22:00:00,sukabumi selatan,33.51,67.44,24.11,S,27.78,5.62,Clear,0.0,1.97,1.54,0.0
31.73.05.1004,2024-02-06 22:00:00,kelapa dua,33.51,67.44,24.11,S,27.78,5.62,Clear,0.0,1.97,1.54,0.0
31.73.05.1005,2024-02-06 22:00:00,duri kepa,33.51,67.44,24.11,S,27.78,5.62,Clear,0.0,1.97,1.54,0.0
31.73.05.1006,2024-02-06 22:00:00,kedoya utara,33.51,67.44,24.11,S,27.78,5.62,Clear,0.0,1.97,1.54,0.0
31.73.05.1007,2024-02-06 22:00:00,kedoya selatan,73.23064988043964,212.86821485701995,65.70581481572952,S,71.20877656107137,18.062901958858394,Clear,0.0,6.00636865967489,5.089116167673706,0.0
31.73.04.1001,2024-02-06 23:00:00,tambora,30.02,55.55,4.11,W,82.47,9.55,Clear,0.0,1.15,1.01,0.0
31.73.04.1002,2024-02-06 23:00:00,kali anyar,30.02,55.55,4.11,W,82.47,9.55,Clear,0.0,1.15,1.01,0.0
31.73.04.1003,2024-02-06 23:00:00,duri utara,30.02,55.55,4.11,W,82.47,9.55,Clear,0.0,1.15,1.01,0.0
31.73.04.1004,2024-02-06 23:00:00,tanah sereal,30.02,55.55,4.11,W,82.47,9.55,Clear,0.0,1.15,1.01,0.0
31.73.04.1005,2024-02-06 23:00:00,krendang,30.02,55.55,4.11,W,82.47,9.55,Clear,0.0,1.15,1.01,0.0
31.73.04.1006,2024-02-06 23:00:00,jembatan besi,30.02,55.55,4.11,W,82.47,9.55,Clear,0.0,1.15,1.01,0.0
31.73.04.1007,2024-02-06 23:00:00,angke,30.02,55.55,4.11,W,82.47,9.55,Clear,0.0,1.15,1.01,0.0
31.73.04.1008,2024-02-06 23:00:00,jembatan lima,30.02,55.55,4.11,W,82.47,9.55,Clear,0.0,1.15,1.01,0.0
31.73.04.1009,2024-02-06 23:00:00,pekojan,30.02,55.55,4.11,W,82.47,9.55,Clear,0.0,1.15,1.01,0.0
31.73.04.1010,2024-02-06 23:00:00,roa malaka,30.02,55.55,4.11,W,82.47,9.55,Clear,0.0,1.15,1.01,0.0
31.73.04.1011,2024-02-06 23:00:00,duri selatan,30.02,55.55,4.11,W,82.47,9.55,Clear,0.0,1.15,1.01,0.0
31.73.08.1001,2024-02-07 00:00:00,kembangan utara,32.19,90.41,17.42,SE,26.72,5.82,Light Rain,1.0,1.87,2.29,0.0
31.73.08.1002,2024-02-07 00:00:00,meruya utara,32.19,90.41,17.42,SE,26.72,5.82,Light Rain,1.0,1.87,2.29,0.0
31.73.08.1003,2024-02-07 00:00:00,meruya selatan,32.19,90.41,17.42,SE,26.72,5.82,Light Rain,1.0,1.87,2.29,0.0
